,MSFT,MSFT_bid,MSFT_ask,MSFT_vol
2023-10-25,121.4,121.39,121.4,542348.0
2023-10-26,119.67,119.66,119.68,535186.0
2023-10-27,127.79,127.77,127.8,938957.0
2023-10-30,132.73,132.72,132.73,550414.0
2023-10-31,133.04,133.03,133.05,333728.0
2023-11-01,137.0,137.0,137.01,439510.0
2023-11-02,138.11,138.1,138.11,357323.0
2023-11-03,138.55,138.53,138.56,313903.0
2023-11-06,139.76,139.75,139.77,287837.0
2023-11-07,142.75,142.75,142.76,381968.0
2023-11-08,142.12,142.1,142.13,299904.0
2023-11-09,140.59,140.58,140.59,250839.0
2023-11-10,143.56,143.56,143.57,336977.0
2023-11-13,142.59,142.59,142.6,269715.0
2023-11-14,145.81,145.8,145.81,406805.0
2023-11-15,143.24,143.23,143.24,470036.0
2023-11-16,142.85,142.84,142.86,382050.0
2023-11-17,145.18,145.17,145.18,330513.0
2023-11-20,146.16,146.15,146.16,282894.0
2023-11-21,143.91,143.9,143.91,550699.0
2023-11-22,146.73,146.72,146.74,340780.0
2023-11-24,146.73,146.72,146.73,162271.0
2023-11-27,147.77,147.76,147.78,357771.0
2023-11-28,147.02,147.01,147.03,295148.0
2023-11-29,146.29,146.28,146.3,280092.0
2023-11-30,146.1,146.09,146.11,338503.0
2023-12-01,146.98,146.96,146.99,258846.0
2023-12-04,144.88,144.87,144.89,316295.0
2023-12-05,146.94,146.94,146.95,340328.0
2023-12-06,144.52,144.51,144.53,272967.0
2023-12-07,146.87,146.86,146.88,321139.0
2023-12-08,147.42,147.41,147.42,262443.0
2023-12-11,145.9,145.89,145.9,312990.0
2023-12-12,147.42,147.41,147.43,271411.0
2023-12-13,148.83,148.82,148.84,354703.0
2023-12-14,147.44,147.43,147.44,381291.0
2023-12-15,149.68,149.65,149.7,475777.0
2023-12-18,154.08,154.07,154.09,378610.0
2023-12-19,153.75,153.74,153.77,274446.0
2023-12-20,152.05,152.04,152.06,351390.0
2023-12-21,153.84,153.84,153.85,253233.0
2023-12-22,153.45,153.44,153.46,197463.0
2023-12-26,153.44,153.43,153.45,176080.0
2023-12-27,153.38,153.38,153.39,217035.0
2023-12-28,153.37,153.36,153.38,198871.0
2023-12-29,151.94,151.94,151.95,255585.0
2024-01-02,149.94,149.93,149.95,295209.0
2024-01-03,148.44,148.43,148.45,301808.0
2024-01-04,144.57,144.56,144.58,360911.0
2024-01-05,145.25,145.23,145.26,275220.0
2024-01-08,149.11,149.1,149.11,276246.0
2024-01-09,151.37,151.36,151.37,286950.0
2024-01-10,153.73,153.72,153.73,310033.0
2024-01-11,155.19,155.19,155.2,341604.0
2024-01-12,154.61,154.6,154.62,255120.0
2024-01-16,153.15,153.14,153.16,254353.0
2024-01-17,151.68,151.67,151.68,233794.0
2024-01-18,153.53,153.53,153.53,248915.0
2024-01-19,155.34,155.33,155.35,304882.0
2024-01-22,154.78,154.77,154.78,297888.0
2024-01-23,156.03,156.02,156.04,237521.0
2024-01-24,156.85,156.84,156.86,309619.0
2024-01-25,157.79,157.78,157.79,308268.0
2024-01-26,159.08,159.07,159.09,303441.0
2024-01-29,161.28,161.27,161.28,288087.0
2024-01-30,158.95,158.94,158.96,283489.0
2024-01-31,155.12,155.1,155.13,313441.0
2024-02-01,159.75,159.74,159.76,407844.0
2024-02-02,171.81,171.8,171.82,820633.0
2024-02-05,170.29,170.27,170.31,372442.0
2024-02-06,169.15,169.14,169.15,270909.0
2024-02-07,170.53,170.52,170.53,319030.0
2024-02-08,169.84,169.83,169.85,296914.0
2024-02-09,174.53,174.52,174.53,420972.0
2024-02-12,172.38,172.37,172.38,355715.0
2024-02-13,168.65,168.64,168.65,362208.0
2024-02-14,170.98,170.97,170.98,302668.0
2024-02-15,169.84,169.84,169.85,357593.0
2024-02-16,169.5,169.5,169.51,345893.0
2024-02-20,167.09,167.08,167.09,273441.0
2024-02-21,168.62,168.61,168.62,295360.0
2024-02-22,174.59,174.58,174.59,375786.0
2024-02-23,174.95,174.94,174.97,297137.0
2024-02-26,174.73,174.72,174.73,250029.0
2024-02-27,173.5,173.49,173.51,190351.0
2024-02-28,173.19,173.18,173.19,172845.0
2024-02-29,176.62,176.58,176.66,261352.0
2024-03-01,178.25,178.22,178.27,212034.0
2024-03-04,177.53,177.52,177.53,218178.0
2024-03-05,174.13,174.13,174.14,226264.0
2024-03-06,173.5,173.49,173.5,207903.0
2024-03-07,176.76,176.75,176.77,221321.0
2024-03-08,175.32,175.31,175.33,245125.0
2024-03-11,171.97,171.96,171.97,185833.0
